tweets,id_str,len,date,source,likes,retweets,label
@RealCandaceO This is how #Taxpayers money is wasted.  #Corruption is rampant in our government. #sad,1255121668743323648,101,2020-04-28 13:08:19,Twitter for iPhone,0,0,0
"@DiamondandSilk Damn... So Trump don't have y'all backs, huh? No public comments from him? 

Nothing at all??

Afte… https://t.co/gA2J9LuU84",1255121360868855810,140,2020-04-28 13:07:06,Twitter for Android,0,0,0
@LittleMike1977 @PressSec @realDonaldTrump How embarrassing for you.... 😳 this is #sad.,1255121274449387520,87,2020-04-28 13:06:45,Twitter for Android,4,0,0
Ive had more jokes retweets or funny vidoes retweeted than anything of any importance. #sad,1255121260398424068,91,2020-04-28 13:06:42,Twitter for Android,0,0,0
"@TrumanDem @thehill But, @realDonaldTrump has NEVER read The Bill Of Rights nor The Constitution. Why? Because they… https://t.co/gkYO9fDtew",1255120980105519104,140,2020-04-28 13:05:35,Twitter for Android,0,0,0
Wow this is really sad. Truly. No sarcasm. This is what UNC fans have been reduced to? This what they must cling to… https://t.co/iUTwhrWaAC,1255120172022710273,140,2020-04-28 13:02:22,Twitter for iPhone,26,4,0
@seguincbc Thank you for sharing this excellent article. It makes me both #mad about and #sad for our southern neighbors.,1255119951146487809,121,2020-04-28 13:01:30,Twitter Web App,3,0,0
"@eugenegu @realDonaldTrump He’s been utterly consistent for the entirety of his life:

he cares for one person and… https://t.co/fatm8tTl8g",1255119636342898688,139,2020-04-28 13:00:14,Twitter for iPhone,1,0,0
The desert is saturated with clean air #sad,1255119388312821760,43,2020-04-28 12:59:15,"Cheap Bots, Done Quick!",0,0,0
@realDonaldTrump @WhiteHouse #MeMeMe step aside and let the scientists &amp; doctors fix your mess. Your daddy isn't he… https://t.co/VsYmlFd51Y,1255119371208470531,144,2020-04-28 12:59:11,Twitter for Android,0,0,0
@TMannWSJ @Olivianuzzi There’s really nothing “funny” about any of it. The bottom line is Olivia is a sick deranged… https://t.co/j8ROmdhQQo,1255119141394137089,140,2020-04-28 12:58:16,Twitter for iPhone,0,0,0
@DeAnna4Congress @realDonaldTrump You’re NOTHING but a myna bird. You just mimic everything Trump says #SAD Don’t y… https://t.co/33vmwkJ5gh,1255118877052239876,140,2020-04-28 12:57:13,Twitter for iPhone,0,0,0
@Catlover_99 @motenpr @GovRonDeSantis @HealthyFla @MayorGimenez @ReadyBroward @pbcgov You need to check your research!!! #sad,1255118392228487168,125,2020-04-28 12:55:18,Twitter for iPhone,0,0,0
"@realDonaldTrump .

We rank 41st in the world for “TESTS PER MILLION PEOPLE”.

FORTY FIRST!   Thanks, Trump.

Remem… https://t.co/sxsMo0qNjm",1255117940158054400,140,2020-04-28 12:53:30,Twitter Web App,0,0,0
@solarcupcakes @SPILLTH23179358 The day 1 of your loved ones is accused of a heinous crime because of the company t… https://t.co/Ohv7kGkD8r,1255116857507549185,140,2020-04-28 12:49:12,Twitter Web App,2,0,0
"So sad. I love Little Women of Atlanta. 😢🤧
#this #littlewomenatlanta #sad #blackwomenmatter #rip #sadnews #trending… https://t.co/IW3fdOhO1A",1255116714020200449,140,2020-04-28 12:48:38,Instagram,0,0,0
"This is awful but, not unexpected behavior from these evil beings....#Sad https://t.co/LbARukuKTn",1255116665014104076,97,2020-04-28 12:48:26,Twitter for Android,0,0,0
"Tragically, as #American #dibesity #comorbid #animaleaters with no idea how to prepare #RealFood wait on #COVID19… https://t.co/RIQrmYp64C",1255116478082437121,138,2020-04-28 12:47:41,Twitter for iPhone,0,0,0
"It's a daily worry as I walk past shuttered small businesses and mom &amp; pop shops and I think ""Will they ever open a… https://t.co/wocEM5GXSh",1255116064574357504,144,2020-04-28 12:46:03,Twitter Web App,5,0,0
"Meanwhile, as #American #dibesity #comorbid #animaleaters with no idea how to prepare #RealFood wait on… https://t.co/h48ic1GpuL",1255114156962873344,128,2020-04-28 12:38:28,Twitter for iPhone,0,0,0
"You need some Sad &amp; mellow type Beats 🎶
Check this link 💯
https://t.co/0c6nVe2qs0

#mellowbeats #rnb #rnbmusic… https://t.co/37p2vz3cBp",1255114149253779463,139,2020-04-28 12:38:26,Twitter for Android,2,0,0
I got my Big Beautiful stimulus check in the mail yesterday.  It didn't have trump's signature on it.  What's the d… https://t.co/YkGNmJsA7o,1255113920068620288,140,2020-04-28 12:37:32,Twitter Web App,0,0,0
I believe in this saying (“It is not in the stars to hold our destiny but in ourselves.” ) taken from the Shakespea… https://t.co/X3ufmYx8EA,1255112550297096203,140,2020-04-28 12:32:05,Twitter Web App,0,0,0
"And this is why Americans can't be patriotic, because we're incapable of putting the good of the country before our… https://t.co/n0h4SQrWXC",1255112517103296513,140,2020-04-28 12:31:57,Twitter for Android,0,0,0
"Of course he didn’t react to these reports - ⁦@realDonaldTrump⁩ is a sad, pathetic excuse for a leader. #Sad… https://t.co/svcqjDX3zw",1255111901651992582,133,2020-04-28 12:29:30,Twitter for iPhone,0,0,0
I can’t believe I won’t be able to get my nails done before my birthday🥺 #sad,1255109925606490112,77,2020-04-28 12:21:39,Twitter for iPhone,0,0,0
"@realDonaldTrump And no matter how crappy a job you do, you'll keep telling everyone what an amazing, tremendous jo… https://t.co/HNOgRDgQe1",1255109534080786432,140,2020-04-28 12:20:06,Twitter Web App,0,0,0
"@realDonaldTrump We are WAY behind on testing capacity. 

You know full well that your fake, vain-glorious attacks… https://t.co/UE3SKl7vYA",1255109522559045634,139,2020-04-28 12:20:03,Twitter for Android,1,0,0
@oigirltype4D @Sundncefn @krystalball @Alyssa_Milano @JoeBiden She’s a hypocrite who only cares about power and fam… https://t.co/Uy1GW0LR5X,1255108591847161856,140,2020-04-28 12:16:21,Twitter for iPhone,3,2,0
"Rin Asano, Hyakurin and Makie Cry 06 and 07

#MugennoJuunin #MugennoJuuninImmortal #BladeoftheImmortal #無限の住人… https://t.co/DHdQ8HJCmN",1255107624447512576,134,2020-04-28 12:12:31,Twitter for Android,0,0,0
"People, do society and yourselves a favor... for the love of God, carry auto insurance if you’re driving a car so y… https://t.co/wcUtUA4QPy",1255107613408276481,140,2020-04-28 12:12:28,Twitter for iPhone,1,0,0
@realDonaldTrump Sounds like you are the one viciously griping. #projection #sad #GOPGenocide #GOPDeathCult #ImpeachedForLife,1255107218040664069,125,2020-04-28 12:10:54,Twitter for iPhone,0,0,0
People shout your wrongs but whisper your accomplishment #sad,1255107186549760002,61,2020-04-28 12:10:46,Twitter for iPhone,0,0,0
"@LindaSpinasant6 @DianeToucan @robertduboff @applebaum_eric @jengrimes8 @JeffreyGuterman @realDonaldTrump My, aren'… https://t.co/IvC0BuVVqC",1255106836962979840,140,2020-04-28 12:09:23,Twitter for iPad,3,1,0
@shaunking For someone who loves Bernie and supports his decision you are doing everything opposite of him endorsin… https://t.co/4fEEKWwsOI,1255106364835196928,140,2020-04-28 12:07:30,Twitter for iPhone,0,0,0
"Never forget...
#Titanfall2 #sad #Robots #gamers #mixer #twitch #gaming https://t.co/A6oadM1iQh",1255105113145987072,95,2020-04-28 12:02:32,Twitter for iPad,0,0,0
"NoBody :(
#sad https://t.co/nWgveOApef",1255104688963284992,38,2020-04-28 12:00:51,Twitter for Android,7,0,0
"@Mariluu88_ @NicoleMoudaber I wait for @NicoleMoudaber  8  abril  2020, #octacaclub Colombia #sososossad #sad :(  I… https://t.co/GpFlNDKeTg",1255104215845912577,140,2020-04-28 11:58:58,Twitter for Android,0,0,0
@RiverDerci @ZuzuBriar @Strandjunker @FLOTUS Wow thats #SAD She does not get to use the woman card rt now.  She too… https://t.co/jKEHEnpuKe,1255103962568462336,140,2020-04-28 11:57:58,Twitter for Android,0,0,0
#MetsTrivia A: Mike Piazza has the most career HRs as a DH for the #Mets with 10. (At least until MLB implements Un… https://t.co/IFymdXn0vt,1255103919950266368,140,2020-04-28 11:57:47,Twitter Web App,3,1,0
"@frankpisani30 @TomiLahren A pretty ignorant, debasing tweet. Trump didn't shut down after hearing in December of t… https://t.co/59U6ShUx4Y",1255103800840531968,140,2020-04-28 11:57:19,Twitter for Android,0,0,0
"@HeatherNauert @danbbaer Good luck with that Heather! What's #sad is that the left believes they are never wrong, n… https://t.co/AOJiecfHkh",1255103691377475585,140,2020-04-28 11:56:53,Twitter Web App,0,0,0
Little Women of Atlanta Star Minnie Died at 34 After a Tragic Hit &amp; Run... https://t.co/O9RDbwCZLz via @YouTube… https://t.co/YEHSsVvOWo,1255103304788348929,140,2020-04-28 11:55:21,Twitter for iPhone,0,0,0
"i cri #kitty #cat #sad 
idek im literally just testing out twitter lolz https://t.co/MdauhtyBgm",1255103267912245248,95,2020-04-28 11:55:12,Twitter Web App,0,0,0
@sternshow @cwotd @captainjanks Stern - dropping the ball for years now #sad,1255103122617380864,76,2020-04-28 11:54:37,Twitter for iPad,5,0,0
@amber_athey @SenWarren @RepKatiePorter This will damage women’s rights for 50 years or more and it’s same groups a… https://t.co/Me2gcuYmA2,1255102684627111938,140,2020-04-28 11:52:53,Twitter for iPhone,2,1,0
"@DavidWaddell5 @alwayswinning03 Because the alternative has created shitholes like LA, SF, and NY @PatriciaHeaton.… https://t.co/hMRMWPAlnd",1255102139082342401,139,2020-04-28 11:50:43,Twitter for iPhone,0,0,0
@skribjohn #sad but proud. My Grandfather was at Monte Cassino; #raisesglass,1255102038624612355,76,2020-04-28 11:50:19,Twitter for Android,1,1,0
@deflectnprotect Too true. Blind belief. #sad,1255101355712266242,45,2020-04-28 11:47:36,Twitter for iPhone,1,0,0
I just don’t understand trainers conducting training sessions with players who are not family members... it’s beyon… https://t.co/4J20LHQNp6,1255100418100731905,140,2020-04-28 11:43:52,Twitter for iPhone,1,0,0
"#ObeseMoronTraitor #45Now3 @realDonaldTrump, isn't it #Sad you can't even find one tweet that supports you anymore.… https://t.co/vG4pqVBNS8",1255100347682394113,140,2020-04-28 11:43:36,Twitter Web App,0,0,0
"if you feel Connected RT Now!
#shayari #love #poetry #urdu #urdupoetry #shayarilover #hindi #shayar #quotes… https://t.co/oon6VisvfH",1255097240105955328,132,2020-04-28 11:31:15,LaterMedia,1,0,0
"@Pringles How could this happen..?
#hunger #sad #stuck https://t.co/DtXnHK2BME",1255095240643543040,78,2020-04-28 11:23:18,Twitter for Android,0,0,0
"It's normal to feel #sad, #stressed, #confused, #scared or #angry during a crisis.
#COVID-19 #outbreak a #global… https://t.co/1d1EriM01q",1255094930982277121,137,2020-04-28 11:22:04,Hootsuite Inc.,0,0,0
This is shocking! Nobody should be sleeping rough! We all need to stick together. #COVID19 #coronavirus… https://t.co/8nEQIvDQxM,1255094167858024451,128,2020-04-28 11:19:02,Twitter for iPhone,0,0,0
Same in South Carolina. #sad https://t.co/zA1yZ9wJx0,1255093556445839360,52,2020-04-28 11:16:37,Twitter for iPad,0,0,0
"Someone not wanting you after they showed hella interest in you, and told you that they wouldn’t leave hurts.
#sad… https://t.co/ku7KCCyI6T",1255093507829702656,139,2020-04-28 11:16:25,Twitter for iPhone,1,0,0
@ChristinePolon1 @FoxNews is not a trusted dource anymore- they are Fake News slong eith the other MSM. It's now up… https://t.co/a2hRALGlms,1255092881284530176,140,2020-04-28 11:13:56,Twitter for iPhone,0,0,0
"It's OK to feel #sad sometimes. Little by little, you'll feel better again.",1255092667450560514,75,2020-04-28 11:13:05,Twitter Web App,2,0,0
"Photo By 1913330 | Pixabay - via @Crowdfire  
 #novi #sad #serbia #adventuredog #adventurevisuals #adventureseeker… https://t.co/ULuoUFjQsK",1255092199731101699,139,2020-04-28 11:11:13,Crowdfire App,0,0,0
@5SOS this means dublin won’t be the first show of tour anyone im #sad that was made me most excited,1255092024971231233,100,2020-04-28 11:10:31,Twitter for iPhone,3,1,0
"Chill And Observe Only Talk When Its Time To Say Check Mate.

Hope Your Day Is Going Really Good.

Wishing You Love… https://t.co/MiSZ4Ig11r",1255091994021580806,140,2020-04-28 11:10:24,Instagram,0,0,0
Oh wow! What the hell! Why did Michael have to leave in season 7 of #TheOffice ? Wasn't he the heart of the show?Ho… https://t.co/BimpQymtSO,1255091902103207936,140,2020-04-28 11:10:02,Twitter for Android,0,0,0
"I don't #Hate -""HATE"" but I am trying to learn the #Difference  between an #empowered empath vs co-dependency 
Peop… https://t.co/GHfjTxwqto",1255090055531634690,140,2020-04-28 11:02:42,Twitter Web App,0,0,0
I try not to believe in the perpetuity of violence  as a window to conflict negotiations - I have just seen an imag… https://t.co/oJT1WqReJi,1255088827032616960,140,2020-04-28 10:57:49,Twitter for Android,0,0,0
@sostina @DChiukira These questions you ask are very relevant but we are not ready to honestly answer them. #sad,1255087827047628801,112,2020-04-28 10:53:51,Twitter for Android,1,0,0
"So it’s farewell for now. . . #30DaysOfDoodles “day 30,doodle your name” ⁦@mrpielee⁩ ⁦@DepHead_Jones⁩ ⁦… https://t.co/xFbK8SFDQH",1255087346074165249,128,2020-04-28 10:51:56,Twitter for iPad,8,2,0
@Out5p0ken Wow! I see the #MeToo was left off this one... It’s despicable &amp; completely obvious that you &amp; the entir… https://t.co/7WgttdrP9Y,1255087290080264193,148,2020-04-28 10:51:43,Twitter for iPhone,0,0,0
my goldfish recently dropped his phone. F #sad #theonlyemotionifeelispain,1255087187621707778,73,2020-04-28 10:51:18,Twitter for Android,0,0,0
“The figure is the largest number of killings in a three-week period for 11 years and more than double the average… https://t.co/wNDDHZaEng,1255086831688912896,139,2020-04-28 10:49:53,Twitter for iPhone,0,0,0
@vincetyra @UofLFootball @DexterRentz @GoCards #Sad 😪..Prayers 🙏 Going Up To Dexter's Family &amp; Friends,1255085449468575745,106,2020-04-28 10:44:24,Twitter Web App,1,1,0
i wish we had at least a video of her singing it in the studio #sad https://t.co/kwTlkYAq0q,1255085356921368578,91,2020-04-28 10:44:02,Twitter for iPhone,0,0,0
"A tragic true story of abuse ,poverty and one mothers fight to keep her family together

#bookworm #crime… https://t.co/aexUGQLuMW",1255085182471847938,130,2020-04-28 10:43:20,Twitter for iPad,2,3,0
"Thought, 
It feels strange that those who were close as friends in our life are strangers today🙍‍♀️
#sad",1255084908906721280,104,2020-04-28 10:42:15,Twitter Web App,1,0,0
"And they were rejected by Governors, yet the same @NafdacAgency denies healthcare associations the ability of self… https://t.co/Kk3HmELSk1",1255083984708648960,139,2020-04-28 10:38:34,Twitter for iPhone,0,0,0
Pretty sure the bee is dead now. #sad,1255083827023798272,37,2020-04-28 10:37:57,Twitter for iPhone,2,0,0
"@washingtonpost Intimidating to them maybe, but to the rest of us they look silly. Like kids playing dress up. #sad",1255082475447037952,115,2020-04-28 10:32:35,Twitter for iPad,1,0,0
@KayDA26 @dandrezner A skirt for him to look at. #Sad,1255082441527758853,53,2020-04-28 10:32:27,Twitter for Android,0,0,0
@rrw315 @RobertBeatty55 @BryanCranston Haters just can't seem to recognize themselves as haters.  They just know how to call names.  #sad,1255082319469252615,137,2020-04-28 10:31:57,Twitter Web App,0,0,0
"@MrDanZak You're REALLY Threatened by Ppl Who Disagree w You, Aren't You?

#Resist #Sad #Liberal #Desperation 

#Trump2020",1255082266478424066,122,2020-04-28 10:31:45,Twitter Web App,3,2,0
I played fortnite. Played 3 solos and won 2. #gamergirl #fortnite #sad,1255081615400808449,70,2020-04-28 10:29:10,Twitter for iPhone,0,0,0
"True story, #weecj #tiktok #tiktoks #tiktokers #tiktokmemes #tiktoktraditions #sandwich #nipples #sad #cry… https://t.co/wi4qGto6B0",1255080360322490369,131,2020-04-28 10:24:10,Twitter for Android,0,0,0
"@nytimes although I had considered it, I will never, never, never, never, never, never, never, 
never, never, never… https://t.co/LWHitJdNJx",1255079824504299526,140,2020-04-28 10:22:03,Twitter for iPhone,0,0,0
"Anyone else feel like Twitter is kind of a joke now?

My #'s haven't moved even though I get new followers every da… https://t.co/AM1w8VnYpy",1255079083341312002,140,2020-04-28 10:19:06,Twitter for Android,2,0,0
"Always 😂
.
.
.
.
.
.
#funny #meme #memes #memereview #dankmemes #dank  #funnymemes #dark  #darkmemes #sad #sadmemes… https://t.co/E4adW7ZNlF",1255079002441687040,140,2020-04-28 10:18:47,Instagram,2,1,0
US continues #marginalize Iran with @potus #Islam a phobia to #scapegoat #misfeasance. #sad. https://t.co/LSXYYvjg35,1255078669028069376,116,2020-04-28 10:17:27,Twitter for iPhone,0,0,0
@StateDept @SecPompeo US continues #marginalize Iran with @potus #Islam a phobia to #scapegoat #misfeasance. #sad.,1255078608114192386,114,2020-04-28 10:17:13,Twitter for iPhone,0,0,0
"When sill this stop? Has killing sadhus became a joke these days?
@Uppolice #India #SadhuLynching #Sad #moblynching… https://t.co/PD2owRKf6S",1255078219591544832,140,2020-04-28 10:15:40,Twitter for Android,1,0,0
"@AlanStanton_ What’s sad is that your understanding of public office has always been ‘about money’ that’s on you, m… https://t.co/HKesWg4e0z",1255077763402420224,140,2020-04-28 10:13:51,Twitter for iPhone,0,0,0
"No insta means that this comic is a Twitter exclusive!
Here's a toon I made last night in an attempt to describe ho… https://t.co/ttGty6z3CY",1255077424829796352,140,2020-04-28 10:12:30,Twitter Web App,1,2,0
Lied des Tages https://t.co/5rbmqqypCx #ride #sad #missyou,1255077027151044608,58,2020-04-28 10:10:56,Twitter for iPhone,0,0,0
@thisntdowoon ##sad hours bruv😔✋🏻,1255076267449135104,33,2020-04-28 10:07:55,Twitter for iPhone,0,0,0
@BBCOne @BBCNews Horrified that BBC continued to talk THROUGHOUT THE MINUTES SILENCE #rude #respect #bbcnews #sad  #NHS,1255076175132712961,119,2020-04-28 10:07:32,Twitter for iPhone,1,1,0
@realDonaldTrump Take responsibility for your actions and terrible decisions! Quit blaming the media for your incom… https://t.co/ZzuDZNGPps,1255075329506336769,140,2020-04-28 10:04:11,Twitter for iPhone,0,0,0
ive uninstalled vlive nd piri do a vlive aha:'D &lt;/3 ##sad hours,1255074057537703936,66,2020-04-28 09:59:08,Twitter for iPhone,0,0,0
@yeaheyesaidthat @MarkDice @Olivianuzzi Even after literal warehouses full of aid the PR government refused to give… https://t.co/OFttLlXL4w,1255073781955076096,140,2020-04-28 09:58:02,Twitter for Android,0,0,0
"@LindaHirshman1 @ProfMSinha Guns Aside, Then It Was the ""Slavocracy"", Today It's the Abortion Lobby.… https://t.co/UtZ4dsmJjr",1255073736543408129,125,2020-04-28 09:57:51,Twitter Web App,0,0,0
"Keep going - keep growing 😎
.
#healthy #healing #skype
#coronavirus #Covid_19 #coronavirusaustralia #VirusCorona… https://t.co/q276RUxjPL",1255073269033472000,137,2020-04-28 09:56:00,Twitter for Android,1,1,0
"@JoeBiden @maysoonzayid Instead of musing over disinfectant and uv daydreams, he should be providing clear leadersh… https://t.co/uMmLItJxRO",1255073029714931712,140,2020-04-28 09:55:03,Twitter Web App,0,0,0
"Did u realise, the day u went to school normally hoping to be back on the next day was actually your last day at sc… https://t.co/ZaUI4eCDQF",1255072442609029121,140,2020-04-28 09:52:43,Twitter for Android,0,0,0
@dannyh1979 So desperate I watched a match from 1998 🤦🏼‍♂️ #sad,1255072357267443712,63,2020-04-28 09:52:22,Twitter for iPhone,0,0,0
I have the urge to tweet things sarcastically and for shock value but I don’t think that reflects well on twitter… https://t.co/Lu7IWtvL2N,1255071826079711232,138,2020-04-28 09:50:16,Twitter for iPhone,0,0,0
"After this lockdown, woe betide the govt official who will ask me to pay tax. Almost 6weeks Stay home, stay safe. T… https://t.co/h4HGctd7YT",1255070804838092801,140,2020-04-28 09:46:12,Twitter for Android,0,0,0
You know you've been spending too much time online when you try to Ctrl+Z offline. #truestory #sad #quarantine,1255069591639859200,110,2020-04-28 09:41:23,Twitter Web App,1,0,0
"Never be #sorry for being #honest.

#Healing by #Skype &amp; #DistanceHealing

#love #meditation #yoga #peace #mind… https://t.co/UHlQ19l2jn",1255068669316460545,140,2020-04-28 09:37:43,Twitter for Android,1,0,0
I definitely have to improve my Jill make up. Why do I always look like a 12 year old #sad,1255065898144186368,90,2020-04-28 09:26:42,Twitter for Android,0,0,0
Ill be alright. One day. Someday. Just not today.😣#sad,1255065377958031361,54,2020-04-28 09:24:38,Twitter for iPhone,2,0,0
